File Name	Sample ID	Batch
SD_240808_082	T2036_4	1
SD_240808_084	T2036_6	1
SD_240808_086	T1044_2	1
SD_240808_088	T1044_4	1
SD_240808_090	T1044_6	1
SD_240808_092	T1051_2	1
SD_240808_094	T1051_4	1
SD_240808_096	T1051_6	1
SD_240808_098	T2089_2	1
SD_240808_100	T2089_4	1
SD_240808_102	T2089_6	1
SD_240808_104	T1048_2	1
SD_240808_106	T1048_4	1
SD_240808_108	T1048_6	1
SD_240808_110	T1028_2	1
SD_240808_112	T1028_4	1
SD_240808_114	T1028_6	1
SD_240808_116	T2091_2	1
SD_240808_118	T2091_4	1
SD_240808_120	T2091_6	1
SD_240808_122	T1092_2	1
SD_240808_124	T1092_4	1
SD_240808_126	T1092_6	1
SD_240808_128	T1036_2	1
SD_240808_130	T1036_4	1
SD_240808_132	T1036_6	1
SD_240808_134	T1056_2	1
SD_240808_136	T1056_4	1
SD_240808_138	T1056_6	1
SD_240808_140	QC1_2_2	1
SD_240808_142	QC1_2_4	1
SD_240808_144	QC1_2_6	1
SD_240808_146	QC2_2_2	1
SD_240808_148	QC2_2_4	1
SD_240808_150	QC2_2_6	1
SD_240808_152	T1089_2	1
SD_240808_154	T1089_4	1
SD_240808_156	T1089_6	1
SD_240808_158	T2048_2	1
SD_240808_160	T2048_4	1
SD_240808_162	T2048_6	1
SD_240808_164	T2087_2	1
SD_240808_166	T2087_4	1
SD_240808_168	T2087_6	1
SD_240808_170	T2039_2	1
SD_240808_172	T2039_4	1
SD_240808_174	T2039_6	1
SD_240808_176	T1063_2	1
SD_240808_178	T1063_4	1
SD_240808_180	T1063_6	1
SD_240808_182	T1049_2	1
SD_240808_184	T1049_4	1
SD_240808_186	T1049_6	1
SD_240808_188	T2080_2	1
SD_240808_190	T2080_4	1
SD_240808_192	T2080_6	1
SD_240808_194	T2063_2	1
SD_240808_196	T2063_4	1
SD_240808_198	T2063_6	1
SD_240808_200	T1087_2	1
SD_240808_202	T1087_4	1
SD_240808_204	T1087_6	1
SD_240808_206	T2028_2	1
SD_240808_208	T2028_4	1
SD_240808_210	T2028_6	1
SD_240808_212	T2049_2	1
SD_240808_214	T2049_4	1
SD_240808_216	T2049_6	1
SD_240808_218	T1025_2	1
SD_240808_220	T1025_4	1
SD_240808_222	T1025_6	1
SD_240808_224	T2081_2	1
SD_240808_226	T2081_4	1
SD_240808_228	T2081_6	1
SD_240808_230	T1039_2	1
SD_240808_232	T1039_4	1
SD_240808_234	T1039_6	1
SD_240808_236	T2025_2	1
SD_240808_238	T2025_4	1
SD_240808_240	T2025_6	1
SD_240808_242	T2038_2	1
SD_240808_244	T2038_4	1
SD_240808_246	T2038_6	1
SD_240808_248	T1016_2	1
SD_240808_250	T1016_4	1
SD_240808_252	T1016_6	1
SD_240808_254	T1081_2	1
SD_240808_256	T1081_4	1
SD_240808_258	T1081_6	1
SD_240808_260	T1080_2	1
SD_240808_262	T1080_4	1
SD_240808_264	T1080_6	1
SD_240808_266	T1072_2	1
SD_240808_268	T1072_4	1
SD_240808_270	T1072_6	1
SD_240808_272	QC1_3_2	1
SD_240808_274	QC1_3_4	1
SD_240808_276	QC1_3_6	1
SD_240808_278	QC2_3_2	1
SD_240808_280	QC2_3_4	1
SD_240808_282	QC2_3_6	1
SD_240812_002	QC1_1_2	2
SD_240812_004	QC1_1_4	2
SD_240812_006	QC1_1_6	2
SD_240812_008	QC2_1_2	2
SD_240812_010	QC2_1_4	2
SD_240812_012	QC2_1_6	2
SD_240812_014	T2150_2	2
SD_240812_016	T2150_4	2
SD_240812_018	T2150_6	2
SD_240812_020	T1147_2	2
SD_240812_022	T1147_4	2
SD_240812_024	T1147_6	2
SD_240812_026	T1093_2	2
SD_240812_028	T1093_4	2
SD_240812_030	T1093_6	2
SD_240812_032	T2093_2	2
SD_240812_034	T2093_4	2
SD_240812_036	T2093_6	2
SD_240812_038	T1094_2	2
SD_240812_040	T1094_4	2
SD_240812_042	T1094_6	2
SD_240812_044	T1104_2	2
SD_240812_046	T1104_4	2
SD_240812_048	T1104_6	2
SD_240812_050	T2094_2	2
SD_240812_052	T2094_4	2
SD_240812_054	T2094_6	2
SD_240812_056	T2127_2	2
SD_240812_058	T2127_4	2
SD_240812_060	T2127_6	2
SD_240812_062	T2095_2	2
SD_240812_064	T2095_4	2
SD_240812_066	T2095_6	2
SD_240812_068	T1120_2	2
SD_240812_070	T1120_4	2
SD_240812_072	T1120_6	2
SD_240812_074	T2122_2	2
SD_240812_076	T2122_4	2
SD_240812_078	T2122_6	2
SD_240812_080	T1122_2	2
SD_240812_082	T1122_4	2
SD_240812_084	T1122_6	2
SD_240812_086	T2131_2	2
SD_240812_088	T2131_4	2
SD_240812_090	T2131_6	2
SD_240812_092	T2133_2	2
SD_240812_094	T2133_4	2
SD_240812_096	T2133_6	2
SD_240812_098	T1121_2	2
SD_240812_100	T1121_4	2
SD_240812_102	T1121_6	2
SD_240812_104	T2121_2	2
SD_240812_106	T2121_4	2
SD_240812_108	T2121_6	2
SD_240812_110	T2154_2	2
SD_240812_112	T2154_4	2
SD_240812_114	T2154_6	2
SD_240812_116	T1127_2	2
SD_240812_118	T1127_4	2
SD_240812_120	T1127_6	2
SD_240812_122	T1131_2	2
SD_240812_124	T1131_4	2
SD_240812_126	T1131_6	2
SD_240812_128	T2126_2	2
SD_240812_130	T2126_4	2
SD_240812_132	T2126_6	2
SD_240812_134	QC1_2_2	2
SD_240812_136	QC1_2_4	2
SD_240812_138	QC1_2_6	2
SD_240812_140	QC2_2_2	2
SD_240812_142	QC2_2_4	2
SD_240812_144	QC2_2_6	2
SD_240812_146	T2129_2	2
SD_240812_148	T2129_4	2
SD_240812_150	T2129_6	2
SD_240812_152	T2102_2	2
SD_240812_154	T2102_4	2
SD_240812_156	T2102_6	2
SD_240812_158	T1129_2	2
SD_240812_160	T1129_4	2
SD_240812_162	T1129_6	2
SD_240812_164	T1153_2	2
SD_240812_166	T1153_4	2
SD_240812_168	T1153_6	2
SD_240812_170	T1126_2	2
SD_240812_172	T1126_4	2
SD_240812_174	T1126_6	2
SD_240812_176	T2118_2	2
SD_240812_178	T2118_4	2
SD_240812_180	T2118_6	2
SD_240812_182	T1102_2	2
SD_240812_184	T1102_4	2
SD_240812_186	T1102_6	2
SD_240812_188	T2098_2	2
SD_240812_190	T2098_4	2
SD_240812_192	T2098_6	2
SD_240812_194	T1098_2	2
SD_240812_196	T1098_4	2
SD_240812_198	T1098_6	2
SD_240812_200	T2147_2	2
SD_240812_202	T2147_4	2
SD_240812_204	T2147_6	2
SD_240812_206	T1107_2	2
SD_240812_208	T1107_4	2
SD_240812_210	T1107_6	2
SD_240812_212	T1118_2	2
SD_240812_214	T1118_4	2
SD_240812_216	T1118_6	2
SD_240812_218	T2153_2	2
SD_240812_220	T2153_4	2
SD_240812_222	T2153_6	2
SD_240812_224	T1154_2	2
SD_240812_226	T1154_4	2
SD_240812_228	T1154_6	2
SD_240812_230	T2104_2	2
SD_240812_232	T2104_4	2
SD_240812_234	T2104_6	2
SD_240812_236	T1095_2	2
SD_240812_238	T1095_4	2
SD_240812_240	T1095_6	2
SD_240812_242	T1150_2	2
SD_240812_244	T1150_4	2
SD_240812_246	T1150_6	2
SD_240812_248	T2107_2	2
SD_240812_250	T2107_4	2
SD_240812_252	T2107_6	2
SD_240812_254	T1133_2	2
SD_240812_256	T1133_4	2
SD_240812_258	T1133_6	2
SD_240812_260	T2120_2	2
SD_240812_262	T2120_4	2
SD_240812_264	T2120_6	2
SD_240812_266	QC1_3_2	2
SD_240812_268	QC1_3_4	2
SD_240812_270	QC1_3_6	2
SD_240812_272	QC2_3_2	2
SD_240812_274	QC2_3_4	2
SD_240812_276	QC2_3_6	2
SD_240814_002	QC1_1_2	3
SD_240814_004	QC1_1_4	3
SD_240814_006	QC1_1_6	3
SD_240814_008	QC2_1_2	3
SD_240814_010	QC2_1_4	3
SD_240814_012	QC2_1_6	3
SD_240814_014	T1195_2	3
SD_240814_016	T1195_4	3
SD_240814_018	T1195_6	3
SD_240814_020	T2206_2	3
SD_240814_022	T2206_4	3
SD_240814_024	T2206_6	3
SD_240814_026	T1167_2	3
SD_240814_028	T1167_4	3
SD_240814_030	T1167_6	3
SD_240814_032	T1232_2	3
SD_240814_034	T1232_4	3
SD_240814_036	T1232_6	3
SD_240814_038	T1208_2	3
SD_240814_040	T1208_4	3
SD_240814_042	T1208_6	3
SD_240814_044	T1238_2	3
SD_240814_046	T1238_4	3
SD_240814_048	T1238_6	3
SD_240814_050	T2195_2	3
SD_240814_052	T2195_4	3
SD_240814_054	T2195_6	3
SD_240814_056	T2223_2	3
SD_240814_058	T2223_4	3
SD_240814_060	T2223_6	3
SD_240814_062	T2218_2	3
SD_240814_064	T2218_4	3
SD_240814_066	T2218_6	3
SD_240814_068	T2163_2	3
SD_240814_070	T2163_4	3
SD_240814_072	T2163_6	3
SD_240814_074	T1163_2	3
SD_240814_076	T1163_4	3
SD_240814_078	T1163_6	3
SD_240814_080	T2179_2	3
SD_240814_082	T2179_4	3
SD_240814_084	T2179_6	3
SD_240814_086	T2203_2	3
SD_240814_088	T2203_4	3
SD_240814_090	T2203_6	3
SD_240814_092	T2168_2	3
SD_240814_094	T2168_4	3
SD_240814_096	T2168_6	3
SD_240814_098	T2178_2	3
SD_240814_100	T2178_4	3
SD_240814_102	T2178_6	3
SD_240814_104	T1168_2	3
SD_240814_106	T1168_4	3
SD_240814_108	T1168_6	3
SD_240814_110	T1192_2	3
SD_240814_112	T1192_4	3
SD_240814_114	T1192_6	3
SD_240814_116	T1190_2	3
SD_240814_118	T1190_4	3
SD_240814_120	T1190_6	3
SD_240814_122	T1203_2	3
SD_240814_124	T1203_4	3
SD_240814_126	T1203_6	3
SD_240814_128	T1179_2	3
SD_240814_130	T1179_4	3
SD_240814_132	T1179_6	3
SD_240814_134	QC1_2_2	3
SD_240814_136	QC1_2_4	3
SD_240814_138	QC1_2_6	3
SD_240814_140	QC2_2_2	3
SD_240814_142	QC2_2_4	3
SD_240814_144	QC2_2_6	3
SD_240814_146	T2192_2	3
SD_240814_148	T2192_4	3
SD_240814_150	T2192_6	3
SD_240814_152	T1230_2	3
SD_240814_154	T1230_4	3
SD_240814_156	T1230_6	3
SD_240814_158	T2230_2	3
SD_240814_160	T2230_4	3
SD_240814_162	T2230_6	3
SD_240814_164	T2219_2	3
SD_240814_166	T2219_4	3
SD_240814_168	T2219_6	3
SD_240814_170	T2190_2	3
SD_240814_172	T2190_4	3
SD_240814_174	T2190_6	3
SD_240814_176	T1160_2	3
SD_240814_178	T1160_4	3
SD_240814_180	T1160_6	3
SD_240814_182	T1177_2	3
SD_240814_184	T1177_4	3
SD_240814_186	T1177_6	3
SD_240814_188	T1219_2	3
SD_240814_190	T1219_4	3
SD_240814_192	T1219_6	3
SD_240814_194	T2160_2	3
SD_240814_196	T2160_4	3
SD_240814_198	T2160_6	3
SD_240814_200	T2208_2	3
SD_240814_202	T2208_4	3
SD_240814_204	T2208_6	3
SD_240814_206	T1206_2	3
SD_240814_208	T1206_4	3
SD_240814_210	T1206_6	3
SD_240814_212	T1218_2	3
SD_240814_214	T1218_4	3
SD_240814_216	T1218_6	3
SD_240814_218	T2167_2	3
SD_240814_220	T2167_4	3
SD_240814_222	T2167_6	3
SD_240814_224	T1178_2	3
SD_240814_226	T1178_4	3
SD_240814_228	T1178_6	3
SD_240814_230	T2238_2	3
SD_240814_232	T2238_4	3
SD_240814_234	T2238_6	3
SD_240814_236	T2232_2	3
SD_240814_238	T2232_4	3
SD_240814_240	T2232_6	3
SD_240814_242	T2164_2	3
SD_240814_244	T2164_4	3
SD_240814_246	T2164_6	3
SD_240814_248	T1223_2	3
SD_240814_250	T1223_4	3
SD_240814_252	T1223_6	3
SD_240814_254	T1164_2	3
SD_240814_256	T1164_4	3
SD_240814_258	T1164_6	3
SD_240814_260	T2177_2	3
SD_240814_262	T2177_4	3
SD_240814_264	T2177_6	3
SD_240814_266	QC1_3_2	3
SD_240814_268	QC1_3_4	3
SD_240814_270	QC1_3_6	3
SD_240814_272	QC2_3_2	3
SD_240814_274	QC2_3_4	3
SD_240814_276	QC2_3_6	3
SD_240816_002	QC1_1_2	4
SD_240816_004	QC1_1_4	4
SD_240816_006	QC1_1_6	4
SD_240816_008	QC2_1_2	4
SD_240816_010	QC2_1_4	4
SD_240816_012	QC2_1_6	4
SD_240816_014	T1359_2	4
SD_240816_016	T1359_4	4
SD_240816_018	T1359_6	4
SD_240816_020	T1262_2	4
SD_240816_022	T1262_4	4
SD_240816_024	T1262_6	4
SD_240816_026	T2285_2	4
SD_240816_028	T2285_4	4
SD_240816_030	T2285_6	4
SD_240816_032	T1239_2	4
SD_240816_034	T1239_4	4
SD_240816_036	T1239_6	4
SD_240816_038	T1278_2	4
SD_240816_040	T1278_4	4
SD_240816_042	T1278_6	4
SD_240816_044	T1282_2	4
SD_240816_046	T1282_4	4
SD_240816_048	T1282_6	4
SD_240816_050	T2278_2	4
SD_240816_052	T2278_4	4
SD_240816_054	T2278_6	4
SD_240816_056	T1264_2	4
SD_240816_058	T1264_4	4
SD_240816_060	T1264_6	4
SD_240816_062	T2282_2	4
SD_240816_064	T2282_4	4
SD_240816_066	T2282_6	4
SD_240816_068	T1299_2	4
SD_240816_070	T1299_4	4
SD_240816_072	T1299_6	4
SD_240816_074	T2347_2	4
SD_240816_076	T2347_4	4
SD_240816_078	T2347_6	4
SD_240816_080	T2299_2	4
SD_240816_082	T2299_4	4
SD_240816_084	T2299_6	4
SD_240816_086	T1242_2	4
SD_240816_088	T1242_4	4
SD_240816_090	T1242_6	4
SD_240816_092	T2288_2	4
SD_240816_094	T2288_4	4
SD_240816_096	T2288_6	4
SD_240816_098	T2273_2	4
SD_240816_100	T2273_4	4
SD_240816_102	T2273_6	4
SD_240816_104	T2292_2	4
SD_240816_106	T2292_4	4
SD_240816_108	T2292_6	4
SD_240816_110	T1271_2	4
SD_240816_112	T1271_4	4
SD_240816_114	T1271_6	4
SD_240816_116	T1387_2	4
SD_240816_118	T1387_4	4
SD_240816_120	T1387_6	4
SD_240816_122	T2239_2	4
SD_240816_124	T2239_4	4
SD_240816_126	T2239_6	4
SD_240816_128	T1347_2	4
SD_240816_130	T1347_4	4
SD_240816_132	T1347_6	4
SD_240816_134	QC1_2_2	4
SD_240816_136	QC1_2_4	4
SD_240816_138	QC1_2_6	4
SD_240816_140	QC2_2_2	4
SD_240816_142	QC2_2_4	4
SD_240816_144	QC2_2_6	4
SD_240816_146	T2304_2	4
SD_240816_148	T2304_4	4
SD_240816_150	T2304_6	4
SD_240816_152	T1332_2	4
SD_240816_154	T1332_4	4
SD_240816_156	T1332_6	4
SD_240816_158	T1273_2	4
SD_240816_160	T1273_4	4
SD_240816_162	T1273_6	4
SD_240816_164	T1304_2	4
SD_240816_166	T1304_4	4
SD_240816_168	T1304_6	4
SD_240816_170	T2271_2	4
SD_240816_172	T2271_4	4
SD_240816_174	T2271_6	4
SD_240816_176	T1288_2	4
SD_240816_178	T1288_4	4
SD_240816_180	T1288_6	4
SD_240816_182	T2358_2	4
SD_240816_184	T2358_4	4
SD_240816_186	T2358_6	4
SD_240816_188	T1285_2	4
SD_240816_190	T1285_4	4
SD_240816_192	T1285_6	4
SD_240816_194	T2262_2	4
SD_240816_196	T2262_4	4
SD_240816_198	T2262_6	4
SD_240816_200	T2332_2	4
SD_240816_202	T2332_4	4
SD_240816_204	T2332_6	4
SD_240816_206	T1358_2	4
SD_240816_208	T1358_4	4
SD_240816_210	T1358_6	4
SD_240816_212	T1292_2	4
SD_240816_214	T1292_4	4
SD_240816_216	T1292_6	4
SD_240816_218	T2359_2	4
SD_240816_220	T2359_4	4
SD_240816_222	T2359_6	4
SD_240816_224	T2260_2	4
SD_240816_226	T2260_4	4
SD_240816_228	T2260_6	4
SD_240816_230	T2242_2	4
SD_240816_232	T2242_4	4
SD_240816_234	T2242_6	4
SD_240816_236	T1272_2	4
SD_240816_238	T1272_4	4
SD_240816_240	T1272_6	4
SD_240816_242	T2387_2	4
SD_240816_244	T2387_4	4
SD_240816_246	T2387_6	4
SD_240816_248	T2272_2	4
SD_240816_250	T2272_4	4
SD_240816_252	T2272_6	4
SD_240816_254	T2264_2	4
SD_240816_256	T2264_4	4
SD_240816_258	T2264_6	4
SD_240816_260	T1260_2	4
SD_240816_262	T1260_4	4
SD_240816_264	T1260_6	4
SD_240816_266	QC1_3_2	4
SD_240816_268	QC1_3_4	4
SD_240816_270	QC1_3_6	4
SD_240816_272	QC2_3_2	4
SD_240816_274	QC2_3_4	4
SD_240816_276	QC2_3_6	4
SD_240820_002	QC1_1_2	5
SD_240820_004	QC1_1_4	5
SD_240820_006	QC1_1_6	5
SD_240820_008	QC2_1_2	5
SD_240820_010	QC2_1_4	5
SD_240820_012	QC2_1_6	5
SD_240820_014	T2019_2	5
SD_240820_016	T2019_4	5
SD_240820_018	T2019_6	5
SD_240820_020	T2244_2	5
SD_240820_022	T2244_4	5
SD_240820_024	T2244_6	5
SD_240820_026	T2157_2	5
SD_240820_028	T2157_4	5
SD_240820_030	T2157_6	5
SD_240820_032	T2170_2	5
SD_240820_034	T2170_4	5
SD_240820_036	T2170_6	5
SD_240820_038	T2180_2	5
SD_240820_040	T2180_4	5
SD_240820_042	T2180_6	5
SD_240820_044	T2082_2	5
SD_240820_046	T2082_4	5
SD_240820_048	T2082_6	5
SD_240820_050	T2021_2	5
SD_240820_052	T2021_4	5
SD_240820_054	T2021_6	5
SD_240820_056	T2209_2	5
SD_240820_058	T2209_4	5
SD_240820_060	T2209_6	5
SD_240820_062	T2214_2	5
SD_240820_064	T2214_4	5
SD_240820_066	T2214_6	5
SD_240820_068	T2140_2	5
SD_240820_070	T2140_4	5
SD_240820_072	T2140_6	5
SD_240820_074	T2096_2	5
SD_240820_076	T2096_4	5
SD_240820_078	T2096_6	5
SD_240820_080	T2054_2	5
SD_240820_082	T2054_4	5
SD_240820_084	T2054_6	5
SD_240820_086	T2040_2	5
SD_240820_088	T2040_4	5
SD_240820_090	T2040_6	5
SD_240820_092	T2050_2	5
SD_240820_094	T2050_4	5
SD_240820_096	T2050_6	5
SD_240820_098	T2029_2	5
SD_240820_100	T2029_4	5
SD_240820_102	T2029_6	5
SD_240820_104	T2186_2	5
SD_240820_106	T2186_4	5
SD_240820_108	T2186_6	5
SD_240820_110	T2220_2	5
SD_240820_112	T2220_4	5
SD_240820_114	T2220_6	5
SD_240820_116	T2139_2	5
SD_240820_118	T2139_4	5
SD_240820_120	T2139_6	5
SD_240820_122	T2097_2	5
SD_240820_124	T2097_4	5
SD_240820_126	T2097_6	5
SD_240820_128	T2060_2	5
SD_240820_130	T2060_4	5
SD_240820_132	T2060_6	5
SD_240820_134	QC1_2_2	5
SD_240820_136	QC1_2_4	5
SD_240820_138	QC1_2_6	5
SD_240820_140	QC2_2_2	5
SD_240820_142	QC2_2_4	5
SD_240820_144	QC2_2_6	5
SD_240820_146	T2175_2	5
SD_240820_148	T2175_4	5
SD_240820_150	T2175_6	5
SD_240820_152	T2165_2	5
SD_240820_154	T2165_4	5
SD_240820_156	T2165_6	5
SD_240820_158	T1394_2	5
SD_240820_160	T1394_4	5
SD_240820_162	T1394_6	5
SD_240820_164	T2185_2	5
SD_240820_166	T2185_4	5
SD_240820_168	T2185_6	5
SD_240820_170	T2032_2	5
SD_240820_172	T2032_4	5
SD_240820_174	T2032_6	5
SD_240820_176	T2172_2	5
SD_240820_178	T2172_4	5
SD_240820_180	T2172_6	5
SD_240820_182	T2101_2	5
SD_240820_184	T2101_4	5
SD_240820_186	T2101_6	5
SD_240820_188	T2233_2	5
SD_240820_190	T2233_4	5
SD_240820_192	T2233_6	5
SD_240820_194	T2215_2	5
SD_240820_196	T2215_4	5
SD_240820_198	T2215_6	5
SD_240820_200	T2001_2	5
SD_240820_202	T2001_4	5
SD_240820_204	T2001_6	5
SD_240820_206	T2235_2	5
SD_240820_208	T2235_4	5
SD_240820_210	T2235_6	5
SD_240820_212	T2156_2	5
SD_240820_214	T2156_4	5
SD_240820_216	T2156_6	5
SD_240820_218	T2173_2	5
SD_240820_220	T2173_4	5
SD_240820_222	T2173_6	5
SD_240820_224	T2106_2	5
SD_240820_226	T2106_4	5
SD_240820_228	T2106_6	5
SD_240820_230	T2137_2	5
SD_240820_232	T2137_4	5
SD_240820_234	T2137_6	5
SD_240820_236	T2043_2	5
SD_240820_238	T2043_4	5
SD_240820_240	T2043_6	5
SD_240820_242	T2022_2	5
SD_240820_244	T2022_4	5
SD_240820_246	T2022_6	5
SD_240820_248	T2394_2	5
SD_240820_250	T2394_4	5
SD_240820_252	T2394_6	5
SD_240820_254	T2075_2	5
SD_240820_256	T2075_4	5
SD_240820_258	T2075_6	5
SD_240820_260	T2148_2	5
SD_240820_262	T2148_4	5
SD_240820_264	T2148_6	5
SD_240820_266	QC1_3_2	5
SD_240820_268	QC1_3_4	5
SD_240820_270	QC1_3_6	5
SD_240820_272	QC2_3_2	5
SD_240820_274	QC2_3_4	5
SD_240820_276	QC2_3_6	5
SD_240822_002	NIST_1950_2	6
SD_240822_004	NIST_1950_4	6
SD_240822_006	NIST_1950_6	6
SD_240822_008	QC1_1_2	6
SD_240822_010	QC1_1_4	6
SD_240822_012	QC1_1_6	6
SD_240822_014	QC2_1_2	6
SD_240822_016	QC2_1_4	6
SD_240822_018	QC2_1_6	6
SD_240822_020	T2356_2	6
SD_240822_022	T2356_4	6
SD_240822_024	T2356_6	6
SD_240822_026	T2253_2	6
SD_240822_028	T2253_4	6
SD_240822_030	T2253_6	6
SD_240822_032	T2310_2	6
SD_240822_034	T2310_4	6
SD_240822_036	T2310_6	6
SD_240822_038	T2313_2	6
SD_240822_040	T2313_4	6
SD_240822_042	T2313_6	6
SD_240822_044	T2296_2	6
SD_240822_046	T2296_4	6
SD_240822_048	T2296_6	6
SD_240822_050	T2307_2	6
SD_240822_052	T2307_4	6
SD_240822_054	T2307_6	6
SD_240822_056	T2357_2	6
SD_240822_058	T2357_4	6
SD_240822_060	T2357_6	6
SD_240822_062	T2311_2	6
SD_240822_064	T2311_4	6
SD_240822_066	T2311_6	6
SD_240822_068	T2384_2	6
SD_240822_070	T2384_4	6
SD_240822_072	T2384_6	6
SD_240822_074	T2277_2	6
SD_240822_076	T2277_4	6
SD_240822_078	T2277_6	6
SD_240822_080	T2334_2	6
SD_240822_082	T2334_4	6
SD_240822_084	T2334_6	6
SD_240822_086	T2300_2	6
SD_240822_088	T2300_4	6
SD_240822_090	T2300_6	6
SD_240822_092	T2257_2	6
SD_240822_094	T2257_4	6
SD_240822_096	T2257_6	6
SD_240822_098	T2324_2	6
SD_240822_100	T2324_4	6
SD_240822_102	T2324_6	6
SD_240822_104	T2341_2	6
SD_240822_106	T2341_4	6
SD_240822_108	T2341_6	6
SD_240822_110	T2247_2	6
SD_240822_112	T2247_4	6
SD_240822_114	T2247_6	6
SD_240822_116	T2345_2	6
SD_240822_118	T2345_4	6
SD_240822_120	T2345_6	6
SD_240822_122	T2274_2	6
SD_240822_124	T2274_4	6
SD_240822_126	T2274_6	6
SD_240822_128	T2255_2	6
SD_240822_130	T2255_4	6
SD_240822_132	T2255_6	6
SD_240822_134	T2352_2	6
SD_240822_136	T2352_4	6
SD_240822_138	T2352_6	6
SD_240822_140	QC1_2_2	6
SD_240822_142	QC1_2_4	6
SD_240822_144	QC1_2_6	6
SD_240822_146	QC2_2_2	6
SD_240822_148	QC2_2_4	6
SD_240822_150	QC2_2_6	6
SD_240822_152	T2280_2	6
SD_240822_154	T2280_4	6
SD_240822_156	T2280_6	6
SD_240822_158	T2246_2	6
SD_240822_160	T2246_4	6
SD_240822_162	T2246_6	6
SD_240822_164	T2251_2	6
SD_240822_166	T2251_4	6
SD_240822_168	T2251_6	6
SD_240822_170	T2297_2	6
SD_240822_172	T2297_4	6
SD_240822_174	T2297_6	6
SD_240822_176	T2333_2	6
SD_240822_178	T2333_4	6
SD_240822_180	T2333_6	6
SD_240822_182	T2319_2	6
SD_240822_184	T2319_4	6
SD_240822_186	T2319_6	6
SD_240822_188	T2385_2	6
SD_240822_190	T2385_4	6
SD_240822_192	T2385_6	6
SD_240822_194	T2382_2	6
SD_240822_196	T2382_4	6
SD_240822_198	T2382_6	6
SD_240822_200	T2380_2	6
SD_240822_202	T2380_4	6
SD_240822_204	T2380_6	6
SD_240822_206	T2337_2	6
SD_240822_208	T2337_4	6
SD_240822_210	T2337_6	6
SD_240822_212	T2330_2	6
SD_240822_214	T2330_4	6
SD_240822_216	T2330_6	6
SD_240822_218	T2323_2	6
SD_240822_220	T2323_4	6
SD_240822_222	T2323_6	6
SD_240822_224	T2249_2	6
SD_240822_226	T2249_4	6
SD_240822_228	T2249_6	6
SD_240822_230	T2344_2	6
SD_240822_232	T2344_4	6
SD_240822_234	T2344_6	6
SD_240822_236	T2329_2	6
SD_240822_238	T2329_4	6
SD_240822_240	T2329_6	6
SD_240822_242	T2320_2	6
SD_240822_244	T2320_4	6
SD_240822_246	T2320_6	6
SD_240822_248	T2293_2	6
SD_240822_250	T2293_4	6
SD_240822_252	T2293_6	6
SD_240822_254	T2386_2	6
SD_240822_256	T2386_4	6
SD_240822_258	T2386_6	6
SD_240822_260	T2322_2	6
SD_240822_262	T2322_4	6
SD_240822_264	T2322_6	6
SD_240822_266	T2342_2	6
SD_240822_268	T2342_4	6
SD_240822_270	T2342_6	6
SD_240822_272	QC1_3_2	6
SD_240822_274	QC1_3_4	6
SD_240822_276	QC1_3_6	6
SD_240822_278	QC2_3_2	6
SD_240822_280	QC2_3_4	6
SD_240822_282	QC2_3_6	6
SD_240830_002	QC1_1_2	7
SD_240830_004	QC1_1_4	7
SD_240830_006	QC1_1_6	7
SD_240830_008	QC2_1_2	7
SD_240830_010	QC2_1_4	7
SD_240830_012	QC2_1_6	7
SD_240830_014	T1076_2	7
SD_240830_016	T1076_4	7
SD_240830_018	T1076_6	7
SD_240830_020	T1062_2	7
SD_240830_022	T1062_4	7
SD_240830_024	T1062_6	7
SD_240830_026	T1034_2	7
SD_240830_028	T1034_4	7
SD_240830_030	T1034_6	7
SD_240830_032	T1085_2	7
SD_240830_034	T1085_4	7
SD_240830_036	T1085_6	7
SD_240830_038	T1100_2	7
SD_240830_040	T1100_4	7
SD_240830_042	T1100_6	7
SD_240830_044	T1069_2	7
SD_240830_046	T1069_4	7
SD_240830_048	T1069_6	7
SD_240830_050	T1053_2	7
SD_240830_052	T1053_4	7
SD_240830_054	T1053_6	7
SD_240830_056	T1006_2	7
SD_240830_058	T1006_4	7
SD_240830_060	T1006_6	7
SD_240830_062	T1064_2	7
SD_240830_064	T1064_4	7
SD_240830_066	T1064_6	7
SD_240830_068	T1057_2	7
SD_240830_070	T1057_4	7
SD_240830_072	T1057_6	7
SD_240830_074	T1079_2	7
SD_240830_076	T1079_4	7
SD_240830_078	T1079_6	7
SD_240830_080	T1042_2	7
SD_240830_082	T1042_4	7
SD_240830_084	T1042_6	7
SD_240830_086	T1015_2	7
SD_240830_088	T1015_4	7
SD_240830_090	T1015_6	7
SD_240830_092	T1005_2	7
SD_240830_094	T1005_4	7
SD_240830_096	T1005_6	7
SD_240830_098	T1045_2	7
SD_240830_100	T1045_4	7
SD_240830_102	T1045_6	7
SD_240830_104	T1077_2	7
SD_240830_106	T1077_4	7
SD_240830_108	T1077_6	7
SD_240830_110	T1099_2	7
SD_240830_112	T1099_4	7
SD_240830_114	T1099_6	7
SD_240830_116	T1066_2	7
SD_240830_118	T1066_4	7
SD_240830_120	T1066_6	7
SD_240830_122	T1055_2	7
SD_240830_124	T1055_4	7
SD_240830_126	T1055_6	7
SD_240830_128	T1008_2	7
SD_240830_130	T1008_4	7
SD_240830_132	T1008_6	7
