File Name	Sample ID	Batch
SD_240830_049	T1053_1	7
SD_240830_051	T1053_3	7
SD_240830_053	T1053_5	7
SD_240830_055	T1006_1	7
SD_240830_057	T1006_3	7
SD_240830_059	T1006_5	7
SD_240830_061	T1064_1	7
SD_240830_063	T1064_3	7
SD_240830_065	T1064_5	7
SD_240830_067	T1057_1	7
SD_240830_069	T1057_3	7
SD_240830_071	T1057_5	7
SD_240830_073	T1079_1	7
SD_240830_075	T1079_3	7
SD_240830_077	T1079_5	7
SD_240830_079	T1042_1	7
SD_240830_081	T1042_3	7
SD_240830_083	T1042_5	7
SD_240830_085	T1015_1	7
SD_240830_087	T1015_3	7
SD_240830_089	T1015_5	7
SD_240830_091	T1005_1	7
SD_240830_093	T1005_3	7
SD_240830_095	T1005_5	7
SD_240830_097	T1045_1	7
SD_240830_099	T1045_3	7
SD_240830_101	T1045_5	7
SD_240830_103	T1077_1	7
SD_240830_105	T1077_3	7
SD_240830_107	T1077_5	7
SD_240830_109	T1099_1	7
SD_240830_111	T1099_3	7
SD_240830_113	T1099_5	7
SD_240830_115	T1066_1	7
SD_240830_117	T1066_3	7
SD_240830_119	T1066_5	7
SD_240830_121	T1055_1	7
SD_240830_123	T1055_3	7
SD_240830_125	T1055_5	7
SD_240830_127	T1008_1	7
SD_240830_129	T1008_3	7
SD_240830_131	T1008_5	7
SD_240830_133	QC1_2_1	7
SD_240830_135	QC1_2_3	7
SD_240830_137	QC1_2_5	7
SD_240830_139	QC2_2_1	7
SD_240830_141	QC2_2_3	7
SD_240830_143	QC2_2_5	7
SD_240830_145	T1084_1	7
SD_240830_147	T1084_3	7
SD_240830_149	T1084_5	7
SD_240830_151	T1031_1	7
SD_240830_153	T1031_3	7
SD_240830_155	T1031_5	7
SD_240830_157	T1065_1	7
SD_240830_159	T1065_3	7
SD_240830_161	T1065_5	7
SD_240830_163	T1074_1	7
SD_240830_165	T1074_3	7
SD_240830_167	T1074_5	7
SD_240830_169	T1023_1	7
SD_240830_171	T1023_3	7
SD_240830_173	T1023_5	7
SD_240830_175	T1014_1	7
SD_240830_177	T1014_3	7
SD_240830_179	T1014_5	7
SD_240830_181	T1059_1	7
SD_240830_183	T1059_3	7
SD_240830_185	T1059_5	7
SD_240830_187	T2391_1	7
SD_240830_189	T2391_3	7
SD_240830_191	T2391_5	7
SD_240830_193	T1061_1	7
SD_240830_195	T1061_3	7
SD_240830_197	T1061_5	7
SD_240830_199	T2390_1	7
SD_240830_201	T2390_3	7
SD_240830_203	T2390_5	7
SD_240830_205	T2388_1	7
SD_240830_207	T2388_3	7
SD_240830_209	T2388_5	7
SD_240830_211	T1007_1	7
SD_240830_213	T1007_3	7
SD_240830_215	T1007_5	7
SD_240830_217	T1004_1	7
SD_240830_219	T1004_3	7
SD_240830_221	T1004_5	7
SD_240830_223	T1078_1	7
SD_240830_225	T1078_3	7
SD_240830_227	T1078_5	7
SD_240830_229	T1041_1	7
SD_240830_231	T1041_3	7
SD_240830_233	T1041_5	7
SD_240830_235	T1073_1	7
SD_240830_237	T1073_3	7
SD_240830_239	T1073_5	7
SD_240830_241	T1024_1	7
SD_240830_243	T1024_3	7
SD_240830_245	T1024_5	7
SD_240830_247	T1111_1	7
SD_240830_249	T1111_3	7
SD_240830_251	T1111_5	7
SD_240830_253	T1033_1	7
SD_240830_255	T1033_3	7
SD_240830_257	T1033_5	7
SD_240830_259	T1083_1	7
SD_240830_261	T1083_3	7
SD_240830_263	T1083_5	7
SD_240830_265	QC1_3_1	7
SD_240830_267	QC1_3_3	7
SD_240830_269	QC1_3_5	7
SD_240830_271	QC2_3_1	7
SD_240830_273	QC2_3_3	7
SD_240830_275	QC2_3_5	7
SD_240903_001	QC1_1_1	8
SD_240903_003	QC1_1_3	8
SD_240903_005	QC1_1_5	8
SD_240903_007	QC2_1_1	8
SD_240903_009	QC2_1_3	8
SD_240903_011	QC2_1_5	8
SD_240903_013	T1132_1	8
SD_240903_015	T1132_3	8
SD_240903_017	T1132_5	8
SD_240903_019	T1119_1	8
SD_240903_021	T1119_3	8
SD_240903_023	T1119_5	8
SD_240903_025	T1138_1	8
SD_240903_027	T1138_3	8
SD_240903_029	T1138_5	8
SD_240903_031	T1116_1	8
SD_240903_033	T1116_3	8
SD_240903_035	T1116_5	8
SD_240903_037	T1224_1	8
SD_240903_039	T1224_3	8
SD_240903_041	T1224_5	8
SD_240903_043	T1199_1	8
SD_240903_045	T1199_3	8
SD_240903_047	T1199_5	8
SD_240903_049	T1231_1	8
SD_240903_051	T1231_3	8
SD_240903_053	T1231_5	8
SD_240903_055	T1115_1	8
SD_240903_057	T1115_3	8
SD_240903_059	T1115_5	8
SD_240903_061	T1254_1	8
SD_240903_063	T1254_3	8
SD_240903_065	T1254_5	8
SD_240903_067	T1125_1	8
SD_240903_069	T1125_3	8
SD_240903_071	T1125_5	8
SD_240903_073	T1113_1	8
SD_240903_075	T1113_3	8
SD_240903_077	T1113_5	8
SD_240903_079	T1135_1	8
SD_240903_081	T1135_3	8
SD_240903_083	T1135_5	8
SD_240903_085	T1216_1	8
SD_240903_087	T1216_3	8
SD_240903_089	T1216_5	8
SD_240903_091	T1204_1	8
SD_240903_093	T1204_3	8
SD_240903_095	T1204_5	8
SD_240903_097	T1112_1	8
SD_240903_099	T1112_3	8
SD_240903_101	T1112_5	8
SD_240903_103	T1182_1	8
SD_240903_105	T1182_3	8
SD_240903_107	T1182_5	8
SD_240903_109	T1234_1	8
SD_240903_111	T1234_3	8
SD_240903_113	T1234_5	8
SD_240903_115	T1194_1	8
SD_240903_117	T1194_3	8
SD_240903_119	T1194_5	8
SD_240903_121	T1205_1	8
SD_240903_123	T1205_3	8
SD_240903_125	T1205_5	8
SD_240903_127	T1207_1	8
SD_240903_129	T1207_3	8
SD_240903_131	T1207_5	8
SD_240903_133	QC1_2_1	8
SD_240903_135	QC1_2_3	8
SD_240903_137	QC1_2_5	8
SD_240903_139	QC2_2_1	8
SD_240903_141	QC2_2_3	8
SD_240903_143	QC2_2_5	8
SD_240903_145	T1159_1	8
SD_240903_147	T1159_3	8
SD_240903_149	T1159_5	8
SD_240903_151	T1114_1	8
SD_240903_153	T1114_3	8
SD_240903_155	T1114_5	8
