platform,analyte,feature,estimate,p.value,p_adj
C18,PFOS,673.9953_55.7,0.19781629329819136,0.007771232256742081,0.05923929301948941
C18,PFOS,594.9055_56.3,0.19757386045230432,0.007848407185977515,0.05923929301948941
C18,PFOS,436.2835_139.6,0.19755468982718236,0.007854538817920975,0.05923929301948941
C18,PFOS,688.9659_56.6,0.1975324320885928,0.007861663185764015,0.05923929301948941
C18,PFOS,377.2366_174.8,0.19735808801617621,0.00791766695116124,0.059382502133709304
C18,PFOS,342.1502_31.9,-0.19684595969272514,0.008084229985634322,0.06034971686950273
C18,PFOS,207.0146_26.7,-0.1965897263348149,0.00816872811601055,0.060503415236551984
C18,PFOS,432.3202_107.7,-0.19650121857840053,0.008198096935241378,0.060503415236551984
C18,PFOS,777.9069_46.7,0.19644166937544652,0.008217909359232606,0.060503415236551984
C18,PFOS,806.583_156.1,-0.19623617703480015,0.008286604709349226,0.0607305961575594
C18,PFOS,676.306_112.8,0.19594536940744256,0.008384691170923492,0.060931737797493196
C18,PFOS,481.2997_106.6,-0.19592978199334435,0.008389977603268534,0.060931737797493196
C18,PFOS,293.9692_57,0.19545426374347863,0.008552675532358703,0.061708562711366044
C18,PFOS,177.2306_278.2,0.19539300359120748,0.00857383768513061,0.061708562711366044
C18,PFOS,832.9282_49,0.19510039810869662,0.008675559087742707,0.06216193007065644
C18,PFOS,202.9978_28.6,-0.19479960845989494,0.00878123899773679,0.06222834743415863
C18,PFOS,546.8665_44.7,-0.1946930744095409,0.008818941429654201,0.06222834743415863
C18,PFOS,114.0196_30,-0.19457071276819315,0.008862422128082432,0.06222834743415863
C18,PFOS,716.9317_48,0.19456393200988262,0.008864837185459612,0.06222834743415863
C18,PFOS,723.9376_47.4,0.19448494407795727,0.008893012763754678,0.06222834743415863
C18,PFOS,307.2643_179.7,0.19441659353436352,0.008917457887761049,0.06222834743415863
C18,PFOS,329.2487_160,-0.19353418729020158,0.009238429950918258,0.06418909121741907
C18,PFOS,593.9269_45.4,0.19332123617892472,0.009317404903939803,0.06430374009993292
C18,PFOS,222.0497_34.5,-0.1932738485444716,0.00933506008927375,0.06430374009993292
C18,PFOS,238.0775_29.7,-0.19301691847184058,0.009431300572821972,0.06468904880076609
C18,PFOS,525.3303_125.6,0.19249620681220192,0.00962904317913946,0.0657643161809312
C18,PFOS,271.0701_33,-0.19238329735639959,0.009672401448903734,0.065780526802925815
C18,PFOS,407.9072_38.2,0.19217744771972708,0.009751893869550256,0.06604130658492895
C18,PFOS,769.0107_55.5,0.19175558374382762,0.00991661004927405,0.06687461818943213
C18,PFOS,568.773_38,0.19124667564350759,0.01011857934760967,0.06693135433067762
C18,PFOS,332.9221_56.1,0.19111779675437718,0.010170300053668056,0.06693135433067762
C18,PFOS,310.2833_204.8,0.19107766850354896,0.01018645159676529,0.06693135433067762
C18,PFOS,512.2996_134.7,-0.19106920971230246,0.010189859131902497,0.06693135433067762
C18,PFOS,805.5806_133.2,-0.19095245882204986,0.010236993891984193,0.06693135433067762
C18,PFOS,116.0434_31.8,-0.19083492796874782,0.01028463780619342,0.06693135433067762
C18,PFOS,730.9473_49.5,0.19082359227571327,0.010289243328612785,0.06693135433067762
C18,PFOS,350.9455_35,-0.19082230647126452,0.010289765846632675,0.06693135433067762
C18,PFOS,219.8929_27.4,0.1907962999366202,0.010300339264596494,0.06693135433067762
C18,PFOS,334.2835_185.2,-0.1902464619141973,0.010526141167301249,0.06812280876418751
C18,PFOS,280.5687_161.2,0.1901113623711271,0.010582286233270323,0.06821112210601955
C18,PFOS,337.3115_244.8,0.18980244481840508,0.010711660509085844,0.06876886046833112
C18,PFOS,198.9452_58.1,0.18870329522322607,0.0111833606264658,0.07127885738541088
C18,PFOS,395.1899_54.8,-0.1885011667440279,0.011272067887667204,0.07127885738541088
C18,PFOS,759.8811_41.3,0.18847443517576326,0.011283845717829408,0.07127885738541088
C18,PFOS,98.9559_26.4,-0.1883429497457613,0.01134193556406628,0.07127885738541088
C18,PFOS,241.2175_280.3,0.18830071221899045,0.01136065175316321,0.07127885738541088
C18,PFOS,128.9585_59.7,0.18828169209196424,0.011369088779230646,0.07127885738541088
C18,PFOS,886.8996_49.7,0.18811283849274585,0.011444231700862057,0.07147078552483892
C18,PFOS,616.5531_29.7,-0.18766786802465227,0.011644349161445907,0.07243868373690186
C18,PFOS,754.995_55,0.18715393776180955,0.011879305403627792,0.07337516302885352
C18,PFOS,831.596_133.6,-0.1870441132369958,0.01193005163548374,0.07337516302885352
C18,PFOS,841.58_132.2,-0.18703982735219085,0.011932035857028516,0.07337516302885352
C18,PFOS,293.2123_126.7,-0.1860924804878445,0.012377809017933535,0.0758258911213104
C18,PFOS,855.5956_134.8,-0.18597874332600217,0.012432299228063043,0.0758701150609931
C18,PFOS,416.8835_60.6,0.1857561864423934,0.012539533421789399,0.07623466341656054
C18,PFOS,546.3805_272.7,0.18509275819262894,0.012864024942836302,0.0779123020122727
C18,PFOS,866.8345_41.8,0.18484352572975735,0.012987818083817118,0.07836634595686644
C18,PFOS,687.2768_103.9,-0.18435795564149107,0.013232003385904167,0.07954069451077224
C18,PFOS,728.9178_50.9,0.1842482808310774,0.013287711003376269,0.07957752298663773
C18,PFOS,445.3691_296.1,0.1839436086078489,0.013443544654167248,0.08021148390311686
C18,PFOS,648.9444_47.2,0.1837595957057332,0.01353843718402258,0.08047848770502312
C18,PFOS,479.284_106.3,-0.18361001889913284,0.013616003395481536,0.08064090571862681
C18,PFOS,339.2_111.3,0.1830992504078084,0.013883814946932893,0.08145814637085347
C18,PFOS,123.0484_33.5,-0.183092200101761,0.013887543675847009,0.08145814637085347
C18,PFOS,136.0333_34,-0.18305685404017846,0.013906250533092742,0.08145814637085347
C18,PFOS,384.9356_42.6,0.1828142088985449,0.014035266665550192,0.08191491999348384
C18,PFOS,297.1531_100.2,0.18259686935900948,0.014151715735068751,0.0822953034593672
C18,PFOS,368.162_33.2,-0.18247111967299487,0.0142194768934652,0.08239083181953662
C18,PFOS,137.9866_220.9,0.18228364174116762,0.01432102778912385,0.08268075396238769
C18,PFOS,330.2521_159.5,-0.182166242172363,0.0143849419229309,0.08275208525557023
C18,PFOS,102.0196_269.3,0.18164794479770655,0.014670101866072632,0.08379385495611412
C18,PFOS,420.0504_135.9,0.18164731632872957,0.014670450618484777,0.08379385495611412
C18,PFOS,613.4169_43.3,0.1814191940431042,0.014797520785523453,0.0839888734100407
C18,PFOS,313.194_152.1,0.18139379077958478,0.014811730414606848,0.0839888734100407
C18,PFOS,607.9426_47.3,0.18124513822829727,0.014895120306489356,0.0839888734100407
C18,PFOS,266.8943_33.6,-0.18105818248580297,0.015000579289484183,0.0839888734100407
C18,PFOS,840.5765_133.6,-0.18105357209033962,0.01500318816438566,0.0839888734100407
C18,PFOS,620.0236_54.9,0.18102640158488378,0.015018571133135004,0.0839888734100407
C18,PFOS,689.9456_48.8,0.18083226958270798,0.015128883124191972,0.08431200491086152
C18,PFOS,533.2901_114.6,-0.1805934496316941,0.015265558285755581,0.08477931158698168
C18,PFOS,247.5845_28.8,-0.18009523066216993,0.015554159899064264,0.08608422978620049
C18,PFOS,397.2056_49,-0.17996534590357674,0.015630175634528464,0.08620766973683225
C18,PFOS,319.241_201.5,0.17852269077075425,0.016496531508289242,0.09067442832467204
C18,PFOS,233.0859_33.1,0.17824935004718534,0.016665311498194394,0.09128950496451195
C18,PFOS,495.9735_49.8,0.17787206790929064,0.01690074100136537,0.09207853198860842
C18,PFOS,484.9379_41.5,0.17783489781393577,0.01692409154930809,0.09207853198860842
C18,PFOS,461.7512_115.9,0.17762858664852033,0.017054208893974455,0.09216571816356155
C18,PFOS,122.0248_40.1,0.177627392313911,0.017054964669518866,0.09216571816356155
C18,PFOS,710.5298_155.2,-0.1772781294381386,0.017277232410030065,0.09305355039630286
C18,PFOS,328.1625_37.7,-0.177130284989752,0.01737207552991541,0.09325144222580012
C18,PFOS,258.2415_174.7,0.1769378102383978,0.0174962273469576,0.09360481630622317
C18,PFOS,461.364_265.3,0.17668398247190892,0.017661132447685572,0.09417314810144632
C18,PFOS,314.078_134.2,0.17658809777973064,0.0177237767395716,0.09419424393050468
C18,PFOS,361.3115_216.2,-0.17594569389172693,0.01814847959675821,0.09613303548777864
C18,PFOS,726.964_52,0.1758308993656572,0.018225295412319292,0.09622236558148836
C18,PFOS,312.2545_179.7,0.1753369603097491,0.018559048257933367,0.097411054863352
C18,PFOS,345.2436_128.5,-0.1752152946996701,0.018642066675750496,0.097411054863352
C18,PFOS,878.5922_141.1,-0.1751642428747887,0.01867699767765905,0.097411054863352
C18,PFOS,301.2384_173.7,0.17514057403594174,0.01869321177440026,0.097411054863352
C18,PFOS,887.5612_146.3,0.17498192742853294,0.018802206541960076,0.09752141259051718
C18,PFOS,440.9981_51.7,0.17493302991080792,0.018835911466081198,0.09752141259051718
C18,PFOS,360.2991_190.1,-0.17468138608514588,0.019010198789160864,0.0981072960019395
C18,PFOS,308.0988_27.5,-0.17448990219043045,0.019143754686388827,0.09847989189632714
C18,PFOS,333.2801_185.2,-0.17433455357263378,0.01925270379709799,0.09872392841642899
C18,PFOS,852.5763_133,-0.17406688204542062,0.019441687985917205,0.09937550706177424
C18,PFOS,798.4173_29.7,-0.17393994126449905,0.01953187238229726,0.09951954023360983
C18,PFOS,347.2212_157.3,0.17377019287570192,0.019653035310185998,0.09982000529382445
C18,PFOS,399.2212_45.6,0.17258967643392184,0.020513807006713188,0.10363154050864955
C18,PFOS,239.2017_259.2,0.1725643783982069,0.02053260428769505,0.10363154050864955
C18,PFOS,234.158_137.6,0.17212560826837672,0.020861002281003408,0.10495896131978204
C18,PFOS,626.3467_132,-0.17190341090230238,0.02102903064145764,0.10508991093160495
C18,PFOS,234.1579_48.3,0.17180118867415947,0.021106724224866452,0.10508991093160495
C18,PFOS,808.9669_55.6,0.17162848811882314,0.02123854796329842,0.10508991093160495
C18,PFOS,539.4957_173.9,0.17161912798570544,0.021245712898031975,0.10508991093160495
C18,PFOS,685.5268_161,0.171573927496137,0.02128034206769544,0.10508991093160495
C18,PFOS,323.2217_162.2,0.17157090890980795,0.02128265641378856,0.10508991093160495
C18,PFOS,632.3187_114.8,0.17141310057610068,0.021403950957947584,0.10508991093160495
C18,PFOS,804.8967_46.7,0.17140415873030057,0.02141084166643914,0.10508991093160495
C18,PFOS,302.2418_173.4,0.1707243866485573,0.0219403219119224,0.10693067661369517
C18,PFOS,232.0591_30.5,-0.17064237812224645,0.022004956277032292,0.10693067661369517
C18,PFOS,114.0196_275.5,-0.17060760740484993,0.022032410081770915,0.10693067661369517
C18,PFOS,163.0248_36.5,-0.17051426633094657,0.022106255248195986,0.10693067661369517
C18,PFOS,336.2991_209.7,0.1704981921945439,0.022118993542521368,0.10693067661369517
C18,PFOS,168.0302_274.7,0.17036534325878402,0.022224515105943587,0.10711506342745958
C18,PFOS,855.5033_131.7,-0.1702824065933983,0.022290611330075698,0.10711506342745958
C18,PFOS,783.929_46.5,0.17017278571804284,0.02237823348254862,0.10721511862534487
C18,PFOS,139.0167_30.1,-0.17007086378255007,0.022459967931384384,0.1072864539579522
C18,PFOS,856.6058_138.1,-0.16968218197925156,0.02277403031758206,0.10822779483439114
C18,PFOS,330.2732_200.9,0.16966020944135768,0.02279189698070044,0.10822779483439114
C18,PFOS,407.2078_69.8,0.1695534004603551,0.022878919331010043,0.10832054727513604
C18,PFOS,501.282_133.4,-0.16932202613090716,0.02306841296634747,0.10889647885584615
C18,PFOS,415.2162_33.6,-0.16909599128935263,0.02325483710912194,0.10931082780047122
C18,PFOS,593.4792_196.5,0.16905063527471126,0.023292400690193865,0.10931082780047122
C18,PFOS,297.2073_145.9,0.16860436610634785,0.023664791797027993,0.11073466715518929
C18,PFOS,466.9386_44.1,0.1682768432005804,0.02394134314895273,0.11170306905252653
C18,PFOS,566.5825_29.8,-0.1673496101437341,0.02473939273834148,0.1150086474721543
C18,PFOS,329.2699_200.4,0.1672025380505761,0.024868051041454117,0.1150086474721543
C18,PFOS,736.9097_46.2,0.1671247836815265,0.0249363022419903,0.1150086474721543
C18,PFOS,286.2742_203.8,0.16712461053567845,0.02493645440517738,0.1150086474721543
C18,PFOS,556.5973_29.6,-0.16687836167162098,0.02515367003518395,0.1156780527406024
C18,PFOS,257.2399_174.8,0.1665689406962314,0.025428910393901036,0.11632120630150015
C18,PFOS,224.0619_30.8,-0.16655824632273628,0.02543846941546826,0.11632120630150015
C18,PFOS,94.0299_22.1,0.1663040733823263,0.02566656753014893,0.1168286477693251
C18,PFOS,516.2735_115,-0.1662725006002474,0.025695023465776796,0.1168286477693251
C18,PFOS,860.9593_51.4,0.165581178974301,0.02632491482013646,0.119354486684517
C18,PFOS,774.8862_45.1,0.1654214744945984,0.026472294880585067,0.11968460079813811
C18,PFOS,448.6682_29.5,-0.16511647439501562,0.02675572259696237,0.12038628020360287
C18,PFOS,703.9612_50.2,0.16509314440586817,0.02677750905463316,0.12038628020360287
C18,PFOS,501.8913_39.2,0.16476406335764465,0.027086439740941177,0.12123812181637482
C18,PFOS,285.2711_200.7,0.1647305625124086,0.027118059646154866,0.12123812181637482
C18,PFOS,152.0465_182.5,0.1645753911891143,0.02726493105523965,0.12155615095461009
C18,PFOS,718.8602_39.2,0.16410548036677708,0.027713865283846065,0.12274315941322805
C18,PFOS,193.0354_225.2,0.16404879369272976,0.027768446332917158,0.12274315941322805
C18,PFOS,256.2362_175.8,0.164024328538549,0.027792031106680586,0.12274315941322805
C18,PFOS,277.9056_159.1,0.16394296342229936,0.027870591523003505,0.12274315941322805
C18,PFOS,283.2641_196.6,0.16389855066239298,0.02791355338680887,0.12274315941322805
C18,PFOS,276.9085_46.2,-0.1634505796451627,0.028350064229465538,0.12432200297347591
C18,PFOS,423.916_38.3,0.1633309416099433,0.028467623543406564,0.12440214371179506
C18,PFOS,938.8919_45.5,0.16325893352772972,0.02853858100525478,0.12440214371179506
C18,PFOS,284.2676_201.5,0.16316814164585533,0.028628263451056086,0.12440214371179506
C18,PFOS,291.2097_174.7,0.16311751508522554,0.028678375808949642,0.12440214371179506
C18,PFOS,151.0624_31.2,-0.1627576375168015,0.029036761343045166,0.12561725594497974
C18,PFOS,304.927_51.9,-0.16262815826536423,0.02916663540137097,0.1258399188688183
C18,PFOS,743.9158_47.7,0.16249731718826171,0.029298378619643472,0.12586644364644062
C18,PFOS,274.9165_47,-0.16246635732190376,0.02932962612072822,0.12586644364644062
C18,PFOS,813.5851_126.8,-0.16229981877420016,0.029498200113716056,0.12625229648670472
C18,PFOS,99.0089_31.3,0.1615496394829242,0.030267829778315276,0.1292017733888192
C18,PFOS,357.2804_176.8,-0.16125350963254925,0.03057631276103442,0.13013647457659674
C18,PFOS,314.242_265.4,0.161184137965645,0.030648964105890075,0.13013647457659674
C18,PFOS,561.8821_39.1,0.16088083908331474,0.030968330637569343,0.13114556905883587
C18,PFOS,159.8939_195.1,0.1607910026669453,0.031063468263862217,0.13120228043026017
C18,PFOS,645.3051_106.9,-0.16063817300410393,0.03122588783248056,0.13154212590848108
C18,PFOS,433.2363_110.9,-0.16031836628033114,0.03156810114117802,0.13263560819788148
C18,PFOS,255.2329_175.9,0.16018924131901596,0.03170717405885541,0.13287210016831053
C18,PFOS,1061.6786_120.7,0.15934533542706578,0.032628983526496916,0.13561395923273847
C18,PFOS,97.9595_26.6,-0.1593198248029837,0.032657199812285036,0.13561395923273847
C18,PFOS,124.0073_30.9,-0.1592863540080771,0.03269425195028606,0.13561395923273847
C18,PFOS,577.3751_112.5,-0.1592816694144961,0.032699440637426656,0.13561395923273847
C18,PFOS,319.2279_125.5,-0.1590799103397604,0.032923574829429626,0.13618836083854496
C18,PFOS,798.8472_40.4,0.15900453224286143,0.033007646334077254,0.13618836083854496
C18,PFOS,543.8991_42.1,0.15882592199529558,0.03320758349928032,0.13662999736720435
C18,PFOS,571.9136_42.1,0.15870310392930728,0.03334566211032783,0.13662999736720435
C18,PFOS,818.9125_48.1,0.15868144037907464,0.033370067892800066,0.13662999736720435
C18,PFOS,126.9047_276.7,0.15826983323774324,0.03383666454296224,0.1378401890230937
C18,PFOS,312.1722_104.3,0.15820201314720547,0.033914073522708914,0.1378401890230937
C18,PFOS,636.8569_38,0.1581939502429239,0.033923286395091595,0.1378401890230937
C18,PFOS,286.0647_115.3,0.15803553105618065,0.034104730856344564,0.13822750763745711
C18,PFOS,508.6238_29.8,-0.15758284367591094,0.03462775289691707,0.1397330157880045
C18,PFOS,716.8446_44.2,0.15752604777130932,0.03469385038021384,0.1397330157880045
C18,PFOS,832.603_143.9,-0.15748870543247812,0.03473736654169084,0.1397330157880045
C18,PFOS,172.098_251.6,0.15733022926544352,0.034922558289278066,0.14012676513572825
C18,PFOS,864.8809_54.9,0.15695588170348754,0.035363334218584,0.14102069586272817
C18,PFOS,203.0827_33.9,-0.15695572200049707,0.03536352326089825,0.14102069586272817
C18,PFOS,663.5354_161.7,-0.15691737919196821,0.03540893484902147,0.14102069586272817
C18,PFOS,348.896_60.4,0.15669538975370473,0.03567282048902044,0.14171999228930152
C18,PFOS,489.9104_39.9,0.15632308169899173,0.03611912832940378,0.1431387678239335
C18,PFOS,324.226_150.2,0.15619211280091969,0.036277246665276756,0.1434112829994315
C18,PFOS,304.2363_156.9,-0.15608713463355678,0.03640440847825128,0.14356038232823906
C18,PFOS,296.2312_125.8,0.15549174484549047,0.03713276087966683,0.14565072702826318
C18,PFOS,291.1245_125.3,-0.15536455497659238,0.03728993928074718,0.14565072702826318
C18,PFOS,239.2017_153.3,0.15531146989846029,0.03735570653309079,0.14565072702826318
C18,PFOS,534.9261_44.7,0.15530358229644642,0.03736548685355258,0.14565072702826318
C18,PFOS,159.1027_35.2,-0.15528525203791912,0.03738822400974731,0.14565072702826318
C18,PFOS,303.2328_157.1,-0.1550145044408378,0.03772542603559122,0.14660849585260025
C18,PFOS,331.2645_171.6,-0.15484824122486185,0.03793376689872668,0.1470620673247737
C18,PFOS,608.9212_53.6,0.15459687947654097,0.03825058478770877,0.14785038042606108
C18,PFOS,390.7096_29.4,-0.15450729927193851,0.038364030025694565,0.14785038042606108
C18,PFOS,269.1759_128.4,-0.15439623542187714,0.0385050760062158,0.14785038042606108
C18,PFOS,722.894_44.6,0.15439583764981046,0.038505581942737406,0.14785038042606108
C18,PFOS,333.2712_169.5,-0.15413672118646096,0.038836351463717125,0.14876454438965628
C18,PFOS,100.004_29.7,-0.1537982185372172,0.039272062617100034,0.15005554230565035
C18,PFOS,768.8639_53.1,0.15373000358162708,0.039360363433444734,0.15005554230565035
C18,PFOS,150.0019_88.6,-0.1534037163090183,0.039785040851170024,0.15131514352163006
C18,PFOS,241.2173_161.9,0.15231336772632434,0.04123224572873404,0.15644859194945185
C18,PFOS,526.918_52.6,0.1518938862219948,0.041800673109264844,0.15750979458826864
C18,PFOS,829.5806_127.5,-0.15178896719481927,0.04194386964517371,0.15750979458826864
C18,PFOS,482.9126_56.3,0.15178807956128876,0.04194508286702368,0.15750979458826864
C18,PFOS,133.0143_29.7,-0.1517654260312161,0.04197605579013773,0.15750979458826864
C18,PFOS,1036.6669_122.5,0.15166392059247785,0.042115074334929246,0.15750979458826864
C18,PFOS,256.4001_172.6,0.15160850613934382,0.04219113102888481,0.15750979458826864
C18,PFOS,332.7509_29.3,-0.1516028607848206,0.042198885777542376,0.15750979458826864
C18,PFOS,507.3694_264.5,0.1514324186673174,0.042433577441077584,0.15797524235282143
C18,PFOS,583.8943_39.1,0.1513695368405164,0.04252043906318932,0.15797524235282143
C18,PFOS,686.5296_161.2,0.1511405487968275,0.04283801212171159,0.1587875507051896
C18,PFOS,556.3265_107.4,-0.15093359072723084,0.04312674099983082,0.15880364535251298
C18,PFOS,760.8706_45.1,0.15087813729580662,0.04320438095334163,0.15880364535251298
C18,PFOS,230.0783_34.8,-0.15087798717724854,0.04320459129210642,0.15880364535251298
C18,PFOS,300.0466_32.2,0.15085406096804416,0.0432381264916188,0.15880364535251298
C18,PFOS,713.907_42.8,-0.1505907118767796,0.04360868228388761,0.15979893850602653
C18,PFOS,384.8089_30.4,-0.15012066871704666,0.04427668505366998,0.16187717428505766
C18,PFOS,279.2239_158,0.14968107020800012,0.04490914924726042,0.16336435693455678
C18,PFOS,457.9517_42.9,-0.14963908377171115,0.044969949708688,0.16336435693455678
C18,PFOS,320.8588_29.8,-0.14962606677612847,0.04498881356079383,0.16336435693455678
C18,PFOS,678.8676_46.3,0.1494743511682246,0.045209163763397724,0.16368238104622806
C18,PFOS,248.0696_125.4,0.14942546349806485,0.04528035961652664,0.16368238104622806
C18,PFOS,619.2892_103.7,-0.14921367502604008,0.045589873618138835,0.164430892487894
C18,PFOS,336.7886_30.9,-0.14912903363738395,0.04571406449943862,0.16450913345649995
C18,PFOS,532.2993_130.7,0.14895348938425385,0.04597253451107876,0.1648077689126426
C18,PFOS,498.6388_29.6,-0.14885440360585336,0.046118965751733555,0.1648077689126426
C18,PFOS,234.9239_36.1,-0.14879945376704107,0.04620033962609801,0.1648077689126426
C18,PFOS,620.2926_104,-0.1487944296631375,0.04620778567644185,0.1648077689126426
C18,PFOS,476.2785_129.7,0.14819700606058714,0.047100377568700474,0.167618860305464
C18,PFOS,512.4767_172.4,0.14785075574445075,0.04762425015696595,0.1691082334113503
C18,PFOS,874.975_52.6,0.14771282062794608,0.04783429280009286,0.16921388065117413
C18,PFOS,344.8202_31.8,-0.14769278860678237,0.04786486094431966,0.16921388065117413
C18,PFOS,280.9084_58.2,0.14697443910678254,0.048971842491310064,0.17274682900780802
C18,PFOS,513.48_172.5,0.14679443932216507,0.04925253736827301,0.1733559703422767
C18,PFOS,96.9221_29.3,0.14647308951289834,0.04975698382811282,0.17474826924315331
C18,PFOS,309.28_204.9,0.14638176394587976,0.04990112573620552,0.17487184892272895
C18,PFOS,298.2386_175.8,0.1460869420943937,0.050368823229783505,0.17548497157282106
C18,PFOS,266.9315_57.4,0.14606883634754125,0.05039766401809454,0.17548497157282106
C18,PFOS,380.256_200.8,0.14606480048929693,0.050404094638673215,0.17548497157282106
C18,PFOS,734.5689_174.6,0.1456636635216531,0.05104666484848212,0.17733743957102557
C18,PFOS,106.0411_86.6,0.14547948699585714,0.051343962426840556,0.1779850101405596
C18,PFOS,380.8148_30.3,-0.14529281413375905,0.05164675467685704,0.1786487958111111
C18,PFOS,885.5502_143.2,0.14486076731959674,0.05235324121628918,0.17959417134564318
C18,PFOS,340.2034_111.7,0.14482805533939344,0.05240705683504792,0.17959417134564318
C18,PFOS,224.1737_129,-0.14479174769537823,0.05246684149754088,0.17959417134564318
C18,PFOS,569.9677_102.4,0.14477980356563688,0.05248652121923109,0.17959417134564318
C18,PFOS,579.9111_42.9,0.1447258721398643,0.052575457434470924,0.17959417134564318
C18,PFOS,299.2592_133.2,-0.14463429830628616,0.05272675437819903,0.17959417134564318
C18,PFOS,293.1794_108.4,0.14463149277427673,0.052731395327656576,0.17959417134564318
C18,PFOS,455.9167_38.8,0.14456549122749562,0.05284067368958185,0.17959417134564318
C18,PFOS,356.2676_165,-0.14451335398045467,0.05292712962398082,0.17959417134564318
C18,PFOS,383.2954_179,-0.14436265154375574,0.05317768927687894,0.1800636947033559
C18,PFOS,280.2276_161.3,0.1442625092591578,0.053344729785385146,0.18024903432745928
C18,PFOS,526.4409_45.6,0.14411857417296386,0.053585579017514345,0.18068246706535823
C18,PFOS,287.2229_268.6,0.14380042084377515,0.054121146345128254,0.18210574399146928
C18,PFOS,113.3291_46.6,0.1436520862079701,0.05437235703803507,0.18223588615525518
C18,PFOS,1035.6635_127,0.14364351077418996,0.0543869093260855,0.18223588615525518
C18,PFOS,454.8604_59,0.1432937298875903,0.054983229920337495,0.1838501750461285
C18,PFOS,755.8968_44.3,0.14306620394934327,0.05537401915041483,0.18477193500294345
C18,PFOS,296.2676_190.9,0.14285074730887434,0.055746191638831565,0.18562787879735407
C18,PFOS,237.9696_107.8,-0.1425818084597433,0.056213644159561794,0.18679689208301592
C18,PFOS,130.0592_36.5,-0.14244849628451856,0.056446555852381036,0.18718331021295775
C18,PFOS,317.9513_43.1,0.14230949191021677,0.05669026013503129,0.18748189568182275
C18,PFOS,430.3046_113.3,-0.14226399236823944,0.05677021887935567,0.18748189568182275
C18,PFOS,268.9422_39.8,-0.14184363221467708,0.05751334990347292,0.18954605050323212
C18,PFOS,354.3016_200,0.141494510484761,0.0581366221735113,0.1911308039333332
C18,PFOS,658.89_40,0.14136597723991323,0.05836748411045539,0.1911308039333332
C18,PFOS,242.2208_273,0.14133549635947804,0.05842234224386331,0.1911308039333332
C18,PFOS,166.0404_143.5,0.14122577895429592,0.05862015839583917,0.1911308039333332
C18,PFOS,160.9987_30.8,-0.14119661916852586,0.05867282500950349,0.1911308039333332
C18,PFOS,243.0622_32.8,-0.1411767608229442,0.05870871422998958,0.1911308039333332
C18,PFOS,227.1946_149,0.14107497954735002,0.05889294343706823,0.19134245792812654
C18,PFOS,316.1709_32.7,0.14099795507367538,0.05903267771817406,0.19136379156172148
C18,PFOS,191.1078_269.4,0.14094001525850905,0.05913796923028901,0.19136379156172148
C18,PFOS,606.0081_54.1,0.14086297940631093,0.05927820245328518,0.19143161959260105
C18,PFOS,380.0067_35.4,0.14068932368388432,0.059595322715930966,0.19206926297001847
C18,PFOS,522.8479_57.6,0.14026222375310016,0.060381208601775926,0.19380502781226414
C18,PFOS,129.0554_32.3,-0.14024965578643933,0.0604044627011813,0.19380502781226414
C18,PFOS,391.2258_120.1,-0.14020014157369035,0.06049614886850114,0.19380502781226414
C18,PFOS,371.2804_168.8,0.13902514429677867,0.06270568198982704,0.19998803995132713
C18,PFOS,295.2643_188.5,0.1390172192971935,0.06272080627639354,0.19998803995132713
C18,PFOS,383.317_228.2,0.13897575709762947,0.06279998263892142,0.19998803995132713
C18,PFOS,458.2398_111.6,-0.13877990074840982,0.06317509907202322,0.20071236532535963
C18,PFOS,110.036_262.6,0.13867759778169375,0.06337176502574408,0.20071236532535963
C18,PFOS,303.9721_36.2,0.13866158266669218,0.06340259764483323,0.20071236532535963
C18,PFOS,159.1027_194.1,-0.13807032320183027,0.06454953288538974,0.20394094543513885
C18,PFOS,94.925_30.1,-0.1375902512464274,0.06549322517668006,0.20651596543923673
C18,PFOS,888.5647_146.8,0.1372116805476909,0.0662453215444931,0.20847792368414003
C18,PFOS,92.9272_30,-0.13704411080174864,0.06658047312789525,0.20912261615964203
C18,PFOS,709.5269_157.1,-0.13697915262320878,0.06671076602725029,0.20912261615964203
C18,PFOS,487.8938_39,0.13664022723385696,0.06739396233726279,0.21085245526570523
C18,PFOS,289.9565_37.4,0.13612898280301797,0.06843530520431985,0.2133656850381709
C18,PFOS,135.0301_30.3,-0.1361154082830002,0.06846313258234145,0.2133656850381709
C18,PFOS,582.3781_145.3,-0.13565199889250454,0.06941865346554366,0.21592430002363872
C18,PFOS,237.1497_96.7,0.13541501633679878,0.06991147683947566,0.2170365963778693
C18,PFOS,287.062_114.5,0.13534154783910762,0.07006483712282116,0.21709278683808486
C18,PFOS,434.2394_114.4,-0.13525621410040914,0.07024330877244987,0.2172240108826094
C18,PFOS,490.9_37.9,0.13519199079799604,0.07037787268470834,0.2172240108826094
C18,PFOS,176.5625_267,0.135029104642171,0.0707201005328685,0.21753752104056184
C18,PFOS,105.0192_49.2,-0.1350146568819434,0.0707505208617902,0.21753752104056184
C18,PFOS,461.8968_42.5,0.13423273987626244,0.07241281463399797,0.2222027139986204
C18,PFOS,666.3996_123.7,0.13417133566162814,0.07254468668864616,0.2222027139986204
C18,PFOS,325.1844_108,0.13354584892342103,0.07389912208618678,0.22592017323491384
C18,PFOS,502.6329_29.5,-0.13344597102459252,0.07411728459233127,0.2261361120450416
